trip_id,timestamp,elapsed_seconds,flag_type,severity,motion_score,audio_score,combined_score,explanation,context,peak_db,peak_sustained_sec,peak_classification
TRIP046,2024-02-06 08:01:13,5473,audio_spike,high,0.0,1.0,1.0,Sustained elevated cabin audio (81 dB) for 180s.,Audio: very_loud,80.8,180.0,very_loud
TRIP046,2024-02-06 08:01:30,5490,audio_spike,low,0.0,0.49,0.49,Intermittent phone notif audio (74 dB peaks). No sustained duration recorded.,Audio: edge_phone_notif,74.4,0.0,edge_phone_notif
TRIP046,2024-02-06 08:01:47,5507,audio_spike,high,0.0,0.83,0.83,Audio spike detected (91 dB). No sustained duration recorded.,Audio: argument,90.6,0.0,argument
TRIP046,2024-02-06 08:01:54,5514,audio_spike,low,0.0,0.49,0.49,Audio spike detected (75 dB). No sustained duration recorded.,Audio: conversation,74.6,0.0,conversation
TRIP046,2024-02-06 08:05:45,5745,audio_spike,medium,0.0,0.19,0.19,Sustained elevated cabin audio (81 dB) for 34s.,Audio: very_loud,81.0,33.7,very_loud
TRIP046,2024-02-06 08:08:46,5926,audio_spike,low,0.0,0.25,0.25,Audio spike detected (64 dB). No sustained duration recorded.,Audio: normal,63.8,0.0,normal
TRIP046,2024-02-06 08:10:59,6059,audio_spike,medium,0.0,0.13,0.13,Sustained elevated cabin audio (83 dB) for 24s.,Audio: argument,83.0,23.9,argument
TRIP046,2024-02-06 08:13:09,6189,audio_spike,low,0.0,0.43,0.43,Audio spike detected (72 dB). No sustained duration recorded.,Audio: normal,72.3,0.0,normal
TRIP046,2024-02-06 08:18:04,6484,audio_spike,medium,0.0,0.25,0.25,Sustained elevated cabin audio (80 dB) for 45s.,Audio: argument,80.5,45.3,argument
TRIP046,2024-02-06 08:18:34,6514,audio_spike,low,0.0,0.05,0.05,Audio spike detected (46 dB). No sustained duration recorded.,Audio: quiet,45.7,0.0,quiet
TRIP046,2024-02-06 08:20:01,6601,audio_spike,high,0.0,0.77,0.77,Sustained elevated cabin audio (74 dB) for 138s.,Audio: very_loud,73.6,138.4,very_loud
TRIP046,2024-02-06 08:21:54,6714,audio_spike,low,0.0,0.35,0.35,Intermittent tire rumble audio (69 dB peaks). No sustained duration recorded.,Audio: edge_tire_rumble,68.9,0.0,edge_tire_rumble
TRIP046,2024-02-06 08:22:42,6762,audio_spike,medium,0.0,0.32,0.32,Sustained elevated cabin audio (80 dB) for 58s.,Audio: very_loud,80.1,58.3,very_loud
TRIP046,2024-02-06 08:24:39,6879,audio_spike,high,0.0,0.98,0.98,Sustained elevated cabin audio (80 dB) for 176s.,Audio: very_loud,80.1,176.1,very_loud
TRIP047,2024-02-06 06:35:20,320,audio_spike,medium,0.0,0.33,0.33,Sustained elevated cabin audio (78 dB) for 60s.,Audio: very_loud,78.4,59.7,very_loud
TRIP047,2024-02-06 06:36:18,378,audio_spike,low,0.0,0.43,0.43,Intermittent phone notif audio (72 dB peaks). No sustained duration recorded.,Audio: edge_phone_notif,72.1,0.0,edge_phone_notif
TRIP047,2024-02-06 06:40:14,614,audio_spike,low,0.0,0.08,0.08,Audio spike detected (50 dB). No sustained duration recorded.,Audio: quiet,50.3,0.0,quiet
TRIP047,2024-02-06 06:41:55,715,audio_spike,medium,0.0,0.31,0.31,Sustained elevated cabin audio (81 dB) for 56s.,Audio: argument,81.4,56.4,argument
TRIP047,2024-02-06 06:43:57,837,audio_spike,medium,0.0,0.46,0.46,Sustained elevated cabin audio (76 dB) for 82s.,Audio: very_loud,75.6,82.1,very_loud
TRIP047,2024-02-06 06:48:05,1085,audio_spike,high,0.0,0.83,0.83,Sustained elevated cabin audio (66 dB) for 149s.,Audio: edge_wind_noise,66.4,148.8,edge_wind_noise
TRIP047,2024-02-06 06:55:35,1535,audio_spike,high,0.0,0.08,0.08,Sustained elevated cabin audio (93 dB) for 15s.,Audio: edge_baby_crying,92.8,14.9,edge_baby_crying
TRIP047,2024-02-06 07:01:07,1867,audio_spike,medium,0.0,0.33,0.33,Sustained elevated cabin audio (75 dB) for 60s.,Audio: very_loud,74.6,59.9,very_loud
TRIP047,2024-02-06 07:14:58,2698,audio_spike,medium,0.0,0.12,0.12,Sustained elevated cabin audio (79 dB) for 21s.,Audio: very_loud,79.1,20.9,very_loud
TRIP047,2024-02-06 07:15:13,2713,audio_spike,low,0.0,0.05,0.05,Audio spike detected (45 dB). No sustained duration recorded.,Audio: quiet,45.0,0.0,quiet
TRIP047,2024-02-06 07:16:07,2767,audio_spike,low,0.0,0.15,0.15,Audio spike detected (58 dB). No sustained duration recorded.,Audio: normal,57.9,0.0,normal
TRIP047,2024-02-06 07:16:10,2770,audio_spike,low,0.0,0.28,0.28,Audio spike detected (66 dB). No sustained duration recorded.,Audio: loud,65.6,0.0,loud
TRIP047,2024-02-06 07:16:49,2809,audio_spike,high,0.0,1.0,1.0,Sustained elevated cabin audio (72 dB) for 180s.,Audio: very_loud,72.2,180.0,very_loud
TRIP047,2024-02-06 07:16:53,2813,audio_spike,low,0.0,0.11,0.11,Audio spike detected (54 dB). No sustained duration recorded.,Audio: normal,54.4,0.0,normal
TRIP047,2024-02-06 07:23:17,3197,audio_spike,medium,0.0,0.43,0.43,Sustained elevated cabin audio (84 dB) for 77s.,Audio: very_loud,84.1,77.1,very_loud
TRIP047,2024-02-06 07:28:50,3530,audio_spike,low,0.0,0.23,0.23,Audio spike detected (63 dB). No sustained duration recorded.,Audio: conversation,62.8,0.0,conversation
TRIP047,2024-02-06 07:31:16,3676,audio_spike,low,0.0,0.49,0.49,Audio spike detected (75 dB). No sustained duration recorded.,Audio: loud,74.5,0.0,loud
TRIP047,2024-02-06 07:31:47,3707,audio_spike,low,0.0,0.24,0.24,Audio spike detected (64 dB). No sustained duration recorded.,Audio: conversation,63.6,0.0,conversation
TRIP047,2024-02-06 07:32:59,3779,audio_spike,medium,0.0,0.5,0.5,Audio spike detected (75 dB). No sustained duration recorded.,Audio: conversation,75.2,0.0,conversation
TRIP047,2024-02-06 07:36:30,3990,audio_spike,high,0.0,0.69,0.69,Sustained elevated cabin audio (83 dB) for 124s.,Audio: very_loud,82.8,124.3,very_loud
TRIP047,2024-02-06 07:37:16,4036,audio_spike,low,0.0,0.25,0.25,Audio spike detected (64 dB). No sustained duration recorded.,Audio: conversation,64.2,0.0,conversation
TRIP047,2024-02-06 07:37:22,4042,audio_spike,low,0.0,0.05,0.05,Audio spike detected (46 dB). No sustained duration recorded.,Audio: quiet,46.3,0.0,quiet
TRIP047,2024-02-06 07:38:27,4107,audio_spike,medium,0.0,0.55,0.55,Audio spike detected (77 dB). No sustained duration recorded.,Audio: very_loud,77.2,0.0,very_loud
TRIP047,2024-02-06 07:45:41,4541,audio_spike,low,0.0,0.48,0.48,Audio spike detected (74 dB). No sustained duration recorded.,Audio: loud,74.4,0.0,loud
TRIP047,2024-02-06 07:46:02,4562,audio_spike,low,0.0,0.36,0.36,Audio spike detected (69 dB). No sustained duration recorded.,Audio: normal,69.4,0.0,normal
TRIP047,2024-02-06 07:52:16,4936,audio_spike,low,0.0,0.05,0.05,Audio spike detected (45 dB). No sustained duration recorded.,Audio: quiet,45.0,0.0,quiet
TRIP047,2024-02-06 07:53:19,4999,audio_spike,medium,0.0,0.49,0.49,Sustained elevated cabin audio (63 dB) for 88s.,Audio: edge_tire_rumble,63.0,87.5,edge_tire_rumble
TRIP047,2024-02-06 07:56:10,5170,audio_spike,low,0.0,0.3,0.3,Audio spike detected (66 dB). No sustained duration recorded.,Audio: conversation,66.4,0.0,conversation
TRIP047,2024-02-06 08:00:37,5437,audio_spike,low,0.0,0.38,0.38,Audio spike detected (70 dB). No sustained duration recorded.,Audio: loud,69.9,0.0,loud
TRIP047,2024-02-06 08:04:10,5650,audio_spike,medium,0.0,0.66,0.66,Audio spike detected (81 dB). No sustained duration recorded.,Audio: loud,81.4,0.0,loud
TRIP047,2024-02-06 08:05:55,5755,audio_spike,medium,0.0,0.17,0.17,Sustained elevated cabin audio (78 dB) for 31s.,Audio: very_loud,78.1,31.0,very_loud
TRIP047,2024-02-06 08:10:04,6004,audio_spike,medium,0.0,0.08,0.08,Sustained elevated cabin audio (84 dB) for 14s.,Audio: very_loud,83.8,14.2,very_loud
TRIP047,2024-02-06 08:10:58,6058,audio_spike,high,0.0,0.56,0.56,Sustained elevated cabin audio (64 dB) for 100s.,Audio: edge_tire_rumble,64.2,100.5,edge_tire_rumble
TRIP047,2024-02-06 08:15:54,6354,audio_spike,low,0.0,0.23,0.23,Audio spike detected (63 dB). No sustained duration recorded.,Audio: normal,62.7,0.0,normal
TRIP047,2024-02-06 08:26:13,6973,audio_spike,low,0.0,0.05,0.05,Audio spike detected (45 dB). No sustained duration recorded.,Audio: quiet,45.0,0.0,quiet
TRIP048,2024-02-06 06:32:48,168,audio_spike,low,0.0,0.17,0.17,Audio spike detected (59 dB). No sustained duration recorded.,Audio: normal,59.4,0.0,normal
TRIP048,2024-02-06 06:43:06,786,audio_spike,low,0.0,0.06,0.06,Audio spike detected (47 dB). No sustained duration recorded.,Audio: quiet,46.9,0.0,quiet
TRIP048,2024-02-06 06:52:19,1339,audio_spike,medium,0.0,0.15,0.15,Sustained elevated cabin audio (87 dB) for 27s.,Audio: argument,86.5,27.0,argument
TRIP048,2024-02-06 06:53:20,1400,audio_spike,low,0.0,0.28,0.28,Audio spike detected (66 dB). No sustained duration recorded.,Audio: normal,65.7,0.0,normal
TRIP048,2024-02-06 06:53:23,1403,audio_spike,low,0.0,0.05,0.05,Audio spike detected (46 dB). No sustained duration recorded.,Audio: quiet,45.9,0.0,quiet
TRIP048,2024-02-06 06:54:06,1446,audio_spike,low,0.0,0.48,0.48,Audio spike detected (74 dB). No sustained duration recorded.,Audio: loud,74.3,0.0,loud
TRIP048,2024-02-06 06:54:13,1453,audio_spike,medium,0.0,0.34,0.34,Sustained elevated cabin audio (89 dB) for 61s.,Audio: argument,88.6,61.1,argument
TRIP048,2024-02-06 06:54:41,1481,audio_spike,low,0.0,0.05,0.05,Audio spike detected (45 dB). No sustained duration recorded.,Audio: quiet,45.0,0.0,quiet
TRIP048,2024-02-06 06:54:48,1488,audio_spike,low,0.0,0.37,0.37,Audio spike detected (70 dB). No sustained duration recorded.,Audio: loud,69.6,0.0,loud
TRIP048,2024-02-06 07:01:26,1886,audio_spike,low,0.0,0.37,0.37,Audio spike detected (70 dB). No sustained duration recorded.,Audio: conversation,69.8,0.0,conversation
TRIP048,2024-02-06 07:01:58,1918,audio_spike,low,0.0,0.22,0.22,Audio spike detected (62 dB). No sustained duration recorded.,Audio: normal,62.4,0.0,normal
TRIP048,2024-02-06 07:02:02,1922,audio_spike,medium,0.0,0.37,0.37,Sustained elevated cabin audio (69 dB) for 66s.,Audio: edge_tire_rumble,69.0,65.7,edge_tire_rumble
TRIP048,2024-02-06 07:04:29,2069,audio_spike,low,0.0,0.05,0.05,Audio spike detected (46 dB). No sustained duration recorded.,Audio: quiet,45.7,0.0,quiet
TRIP048,2024-02-06 07:07:46,2266,audio_spike,low,0.0,0.07,0.07,Audio spike detected (50 dB). No sustained duration recorded.,Audio: quiet,49.5,0.0,quiet
TRIP048,2024-02-06 07:08:28,2308,audio_spike,low,0.0,0.26,0.26,Audio spike detected (65 dB). No sustained duration recorded.,Audio: conversation,64.8,0.0,conversation
TRIP048,2024-02-06 07:08:53,2333,audio_spike,low,0.0,0.28,0.28,Audio spike detected (66 dB). No sustained duration recorded.,Audio: conversation,65.5,0.0,conversation
TRIP048,2024-02-06 07:09:38,2378,audio_spike,low,0.0,0.49,0.49,Audio spike detected (75 dB). No sustained duration recorded.,Audio: loud,74.6,0.0,loud
TRIP048,2024-02-06 07:15:23,2723,audio_spike,low,0.0,0.3,0.3,Audio spike detected (67 dB). No sustained duration recorded.,Audio: conversation,66.6,0.0,conversation
TRIP048,2024-02-06 07:18:48,2928,audio_spike,medium,0.0,0.02,0.02,Sustained elevated cabin audio (79 dB) for 4s.,Audio: edge_laughter,78.7,4.4,edge_laughter
TRIP048,2024-02-06 07:21:40,3100,audio_spike,high,0.0,0.53,0.53,Sustained elevated cabin audio (86 dB) for 95s.,Audio: argument,85.7,94.6,argument
TRIP048,2024-02-06 07:28:12,3492,audio_spike,medium,0.0,0.64,0.64,Intermittent phone notif audio (81 dB peaks). No sustained duration recorded.,Audio: edge_phone_notif,80.6,0.0,edge_phone_notif
TRIP048,2024-02-06 07:35:27,3927,audio_spike,low,0.0,0.4,0.4,Audio spike detected (71 dB). No sustained duration recorded.,Audio: normal,70.8,0.0,normal
TRIP048,2024-02-06 07:36:18,3978,audio_spike,low,0.0,0.21,0.21,Audio spike detected (62 dB). No sustained duration recorded.,Audio: conversation,61.8,0.0,conversation
TRIP048,2024-02-06 07:41:00,4260,audio_spike,low,0.0,0.1,0.1,Audio spike detected (53 dB). No sustained duration recorded.,Audio: quiet,52.6,0.0,quiet
TRIP048,2024-02-06 07:41:43,4303,audio_spike,low,0.0,0.22,0.22,Audio spike detected (62 dB). No sustained duration recorded.,Audio: normal,62.3,0.0,normal
TRIP048,2024-02-06 07:48:40,4720,audio_spike,medium,0.0,0.14,0.14,Sustained elevated cabin audio (79 dB) for 25s.,Audio: edge_siren_distant,78.8,25.4,edge_siren_distant
TRIP048,2024-02-06 07:49:45,4785,audio_spike,low,0.0,0.09,0.09,Audio spike detected (52 dB). No sustained duration recorded.,Audio: quiet,51.6,0.0,quiet
TRIP048,2024-02-06 07:54:00,5040,audio_spike,low,0.0,0.23,0.23,Audio spike detected (63 dB). No sustained duration recorded.,Audio: conversation,63.2,0.0,conversation
TRIP048,2024-02-06 08:09:41,5981,audio_spike,low,0.0,0.05,0.05,Audio spike detected (46 dB). No sustained duration recorded.,Audio: quiet,45.6,0.0,quiet
TRIP048,2024-02-06 08:10:02,6002,audio_spike,low,0.0,0.26,0.26,Audio spike detected (65 dB). No sustained duration recorded.,Audio: normal,64.6,0.0,normal
TRIP048,2024-02-06 08:10:19,6019,audio_spike,medium,0.0,0.21,0.21,Sustained elevated cabin audio (86 dB) for 37s.,Audio: argument,85.7,37.0,argument
TRIP048,2024-02-06 08:11:58,6118,audio_spike,high,0.0,0.86,0.86,Intermittent door slam audio (93 dB peaks). No sustained duration recorded.,Audio: edge_door_slam,93.3,0.0,edge_door_slam
TRIP048,2024-02-06 08:13:29,6209,audio_spike,low,0.0,0.41,0.41,Audio spike detected (71 dB). No sustained duration recorded.,Audio: conversation,71.4,0.0,conversation
TRIP048,2024-02-06 08:14:54,6294,audio_spike,low,0.0,0.08,0.08,Audio spike detected (51 dB). No sustained duration recorded.,Audio: quiet,51.2,0.0,quiet
TRIP048,2024-02-06 08:26:44,7004,audio_spike,low,0.0,0.26,0.26,Audio spike detected (65 dB). No sustained duration recorded.,Audio: normal,64.5,0.0,normal
TRIP049,2024-02-06 06:31:41,101,audio_spike,low,0.0,0.12,0.12,Audio spike detected (55 dB). No sustained duration recorded.,Audio: quiet,55.3,0.0,quiet
TRIP049,2024-02-06 06:39:33,573,audio_spike,low,0.0,0.05,0.05,Audio spike detected (45 dB). No sustained duration recorded.,Audio: quiet,45.0,0.0,quiet
TRIP049,2024-02-06 06:43:51,831,audio_spike,high,0.0,1.0,1.0,Sustained elevated cabin audio (79 dB) for 180s.,Audio: very_loud,79.1,180.0,very_loud
TRIP049,2024-02-06 06:44:31,871,audio_spike,medium,0.0,0.77,0.77,Audio spike detected (87 dB). No sustained duration recorded.,Audio: argument,87.3,0.0,argument
TRIP049,2024-02-06 06:45:15,915,audio_spike,low,0.0,0.47,0.47,Audio spike detected (74 dB). No sustained duration recorded.,Audio: loud,73.8,0.0,loud
TRIP049,2024-02-06 06:45:21,921,audio_spike,low,0.0,0.27,0.27,Intermittent tire rumble audio (65 dB peaks). No sustained duration recorded.,Audio: edge_tire_rumble,64.8,0.0,edge_tire_rumble
TRIP049,2024-02-06 06:48:53,1133,audio_spike,high,0.0,0.77,0.77,Sustained elevated cabin audio (80 dB) for 139s.,Audio: edge_loud_music,79.7,138.8,edge_loud_music
TRIP049,2024-02-06 06:49:11,1151,audio_spike,low,0.0,0.08,0.08,Audio spike detected (51 dB). No sustained duration recorded.,Audio: quiet,50.9,0.0,quiet
TRIP049,2024-02-06 06:50:07,1207,audio_spike,low,0.0,0.09,0.09,Audio spike detected (52 dB). No sustained duration recorded.,Audio: quiet,51.7,0.0,quiet
TRIP049,2024-02-06 06:50:41,1241,audio_spike,medium,0.0,0.72,0.72,Audio spike detected (84 dB). No sustained duration recorded.,Audio: loud,84.4,0.0,loud
TRIP049,2024-02-06 06:56:52,1612,audio_spike,high,0.0,0.6,0.6,Sustained elevated cabin audio (66 dB) for 108s.,Audio: edge_tire_rumble,65.6,107.9,edge_tire_rumble
TRIP049,2024-02-06 06:59:23,1763,audio_spike,high,0.0,1.0,1.0,Sustained elevated cabin audio (80 dB) for 180s.,Audio: very_loud,79.7,180.0,very_loud
TRIP049,2024-02-06 07:11:42,2502,audio_spike,low,0.0,0.44,0.44,Audio spike detected (73 dB). No sustained duration recorded.,Audio: loud,72.8,0.0,loud
TRIP049,2024-02-06 07:15:30,2730,audio_spike,low,0.0,0.07,0.07,Sustained elevated cabin audio (71 dB) for 12s.,Audio: very_loud,71.2,12.2,very_loud
TRIP049,2024-02-06 07:16:21,2781,audio_spike,low,0.0,0.25,0.25,Audio spike detected (64 dB). No sustained duration recorded.,Audio: conversation,64.0,0.0,conversation
TRIP049,2024-02-06 07:17:39,2859,audio_spike,medium,0.0,0.26,0.26,Sustained elevated cabin audio (80 dB) for 47s.,Audio: edge_siren_distant,79.5,46.9,edge_siren_distant
TRIP049,2024-02-06 07:18:02,2882,audio_spike,low,0.0,0.08,0.08,Audio spike detected (50 dB). No sustained duration recorded.,Audio: quiet,50.4,0.0,quiet
TRIP049,2024-02-06 07:22:18,3138,audio_spike,low,0.0,0.07,0.07,Audio spike detected (49 dB). No sustained duration recorded.,Audio: quiet,49.2,0.0,quiet
TRIP049,2024-02-06 07:23:03,3183,audio_spike,low,0.0,0.05,0.05,Audio spike detected (45 dB). No sustained duration recorded.,Audio: quiet,45.4,0.0,quiet
TRIP049,2024-02-06 07:23:05,3185,audio_spike,low,0.0,0.15,0.15,Audio spike detected (57 dB). No sustained duration recorded.,Audio: normal,57.4,0.0,normal
TRIP049,2024-02-06 07:30:10,3610,audio_spike,medium,0.0,0.6,0.6,Audio spike detected (79 dB). No sustained duration recorded.,Audio: loud,78.9,0.0,loud
TRIP049,2024-02-06 07:32:04,3724,audio_spike,low,0.0,0.37,0.37,Audio spike detected (70 dB). No sustained duration recorded.,Audio: normal,69.6,0.0,normal
TRIP049,2024-02-06 07:41:47,4307,audio_spike,medium,0.0,0.54,0.54,Intermittent phone notif audio (77 dB peaks). No sustained duration recorded.,Audio: edge_phone_notif,76.6,0.0,edge_phone_notif
TRIP049,2024-02-06 07:53:36,5016,audio_spike,high,0.0,0.18,0.18,Sustained elevated cabin audio (92 dB) for 32s.,Audio: argument,92.1,32.4,argument
TRIP049,2024-02-06 07:54:42,5082,audio_spike,medium,0.0,0.51,0.51,Audio spike detected (75 dB). No sustained duration recorded.,Audio: loud,75.3,0.0,loud
TRIP049,2024-02-06 07:54:52,5092,audio_spike,low,0.0,0.18,0.18,Audio spike detected (60 dB). No sustained duration recorded.,Audio: normal,59.7,0.0,normal
TRIP049,2024-02-06 07:55:05,5105,audio_spike,low,0.0,0.06,0.06,Audio spike detected (48 dB). No sustained duration recorded.,Audio: quiet,47.8,0.0,quiet
TRIP049,2024-02-06 07:55:13,5113,audio_spike,medium,0.0,0.25,0.25,Sustained elevated cabin audio (81 dB) for 46s.,Audio: very_loud,81.3,45.6,very_loud
TRIP049,2024-02-06 08:15:44,6344,audio_spike,low,0.0,0.1,0.1,Audio spike detected (53 dB). No sustained duration recorded.,Audio: quiet,52.5,0.0,quiet
TRIP049,2024-02-06 08:16:29,6389,audio_spike,low,0.0,0.43,0.43,Audio spike detected (72 dB). No sustained duration recorded.,Audio: conversation,72.1,0.0,conversation
TRIP049,2024-02-06 08:17:36,6456,audio_spike,low,0.0,0.31,0.31,Audio spike detected (67 dB). No sustained duration recorded.,Audio: normal,67.1,0.0,normal
TRIP049,2024-02-06 08:18:37,6517,audio_spike,medium,0.0,0.49,0.49,Sustained elevated cabin audio (79 dB) for 88s.,Audio: argument,79.4,88.3,argument
TRIP049,2024-02-06 08:20:21,6621,audio_spike,medium,0.0,0.14,0.14,Sustained elevated cabin audio (81 dB) for 25s.,Audio: very_loud,81.0,25.3,very_loud
TRIP049,2024-02-06 08:20:35,6635,audio_spike,high,0.0,0.82,0.82,Audio spike detected (90 dB). No sustained duration recorded.,Audio: argument,90.2,0.0,argument
TRIP049,2024-02-06 08:29:50,7190,audio_spike,low,0.0,0.38,0.38,Audio spike detected (70 dB). No sustained duration recorded.,Audio: loud,70.1,0.0,loud
TRIP050,2024-02-06 06:39:10,550,audio_spike,low,0.0,0.23,0.23,Audio spike detected (63 dB). No sustained duration recorded.,Audio: normal,62.8,0.0,normal
TRIP050,2024-02-06 06:39:59,599,audio_spike,medium,0.0,0.16,0.16,Sustained elevated cabin audio (85 dB) for 28s.,Audio: edge_baby_crying,84.9,28.1,edge_baby_crying
TRIP050,2024-02-06 06:43:19,799,audio_spike,high,0.0,0.67,0.67,Sustained elevated cabin audio (73 dB) for 120s.,Audio: edge_radio_talk,73.5,120.0,edge_radio_talk
TRIP050,2024-02-06 06:43:56,836,audio_spike,low,0.0,0.05,0.05,Audio spike detected (45 dB). No sustained duration recorded.,Audio: quiet,45.0,0.0,quiet
TRIP050,2024-02-06 06:46:19,979,audio_spike,low,0.0,0.28,0.28,Audio spike detected (66 dB). No sustained duration recorded.,Audio: conversation,65.5,0.0,conversation
TRIP050,2024-02-06 06:47:02,1022,audio_spike,low,0.0,0.08,0.08,Audio spike detected (51 dB). No sustained duration recorded.,Audio: quiet,51.2,0.0,quiet
TRIP050,2024-02-06 06:47:39,1059,audio_spike,low,0.0,0.05,0.05,Audio spike detected (45 dB). No sustained duration recorded.,Audio: quiet,45.0,0.0,quiet
TRIP050,2024-02-06 06:58:14,1694,audio_spike,medium,0.0,0.12,0.12,Sustained elevated cabin audio (86 dB) for 22s.,Audio: edge_laughter,85.8,22.3,edge_laughter
TRIP050,2024-02-06 07:05:08,2108,audio_spike,medium,0.0,0.22,0.22,Sustained elevated cabin audio (82 dB) for 40s.,Audio: very_loud,81.9,39.7,very_loud
TRIP050,2024-02-06 07:05:43,2143,audio_spike,low,0.0,0.06,0.06,Audio spike detected (47 dB). No sustained duration recorded.,Audio: quiet,47.3,0.0,quiet
TRIP050,2024-02-06 07:08:27,2307,audio_spike,low,0.0,0.09,0.09,Audio spike detected (52 dB). No sustained duration recorded.,Audio: quiet,51.6,0.0,quiet
TRIP050,2024-02-06 07:08:42,2322,audio_spike,medium,0.0,0.45,0.45,Sustained elevated cabin audio (75 dB) for 81s.,Audio: very_loud,75.3,80.7,very_loud
TRIP050,2024-02-06 07:13:32,2612,audio_spike,low,0.0,0.06,0.06,Audio spike detected (48 dB). No sustained duration recorded.,Audio: quiet,48.1,0.0,quiet
TRIP050,2024-02-06 07:15:26,2726,audio_spike,medium,0.0,0.43,0.43,Sustained elevated cabin audio (82 dB) for 78s.,Audio: very_loud,81.6,77.6,very_loud
TRIP050,2024-02-06 07:17:33,2853,audio_spike,low,0.0,0.43,0.43,Audio spike detected (72 dB). No sustained duration recorded.,Audio: conversation,72.0,0.0,conversation
TRIP050,2024-02-06 07:27:56,3476,audio_spike,low,0.0,0.16,0.16,Audio spike detected (59 dB). No sustained duration recorded.,Audio: normal,58.7,0.0,normal
TRIP050,2024-02-06 07:29:34,3574,audio_spike,high,0.0,0.75,0.75,Sustained elevated cabin audio (72 dB) for 135s.,Audio: very_loud,71.7,135.5,very_loud
TRIP050,2024-02-06 07:29:49,3589,audio_spike,low,0.0,0.23,0.23,Audio spike detected (63 dB). No sustained duration recorded.,Audio: normal,63.2,0.0,normal
TRIP050,2024-02-06 07:31:46,3706,audio_spike,low,0.0,0.45,0.45,Audio spike detected (73 dB). No sustained duration recorded.,Audio: conversation,73.1,0.0,conversation
TRIP050,2024-02-06 07:35:00,3900,audio_spike,medium,0.0,0.44,0.44,Sustained elevated cabin audio (79 dB) for 79s.,Audio: edge_wind_noise,79.0,79.4,edge_wind_noise
TRIP050,2024-02-06 07:35:56,3956,audio_spike,low,0.0,0.4,0.4,Audio spike detected (71 dB). No sustained duration recorded.,Audio: conversation,70.9,0.0,conversation
TRIP050,2024-02-06 07:39:20,4160,audio_spike,medium,0.0,0.3,0.3,Sustained elevated cabin audio (71 dB) for 54s.,Audio: edge_radio_talk,71.0,53.9,edge_radio_talk
TRIP050,2024-02-06 07:41:03,4263,audio_spike,low,0.0,0.36,0.36,Audio spike detected (69 dB). No sustained duration recorded.,Audio: conversation,69.1,0.0,conversation
TRIP050,2024-02-06 07:41:08,4268,audio_spike,low,0.0,0.33,0.33,Audio spike detected (68 dB). No sustained duration recorded.,Audio: conversation,67.7,0.0,conversation
TRIP050,2024-02-06 07:42:19,4339,audio_spike,medium,0.0,0.69,0.69,Audio spike detected (83 dB). No sustained duration recorded.,Audio: loud,83.2,0.0,loud
TRIP050,2024-02-06 07:53:07,4987,audio_spike,low,0.0,0.06,0.06,Audio spike detected (47 dB). No sustained duration recorded.,Audio: quiet,47.4,0.0,quiet
TRIP050,2024-02-06 07:53:32,5012,audio_spike,low,0.0,0.05,0.05,Audio spike detected (45 dB). No sustained duration recorded.,Audio: quiet,45.2,0.0,quiet
TRIP050,2024-02-06 07:53:36,5016,audio_spike,low,0.0,0.05,0.05,Audio spike detected (45 dB). No sustained duration recorded.,Audio: quiet,45.0,0.0,quiet
TRIP050,2024-02-06 08:00:07,5407,audio_spike,low,0.0,0.05,0.05,Audio spike detected (46 dB). No sustained duration recorded.,Audio: quiet,46.1,0.0,quiet
TRIP050,2024-02-06 08:05:07,5707,audio_spike,low,0.0,0.05,0.05,Audio spike detected (45 dB). No sustained duration recorded.,Audio: quiet,45.0,0.0,quiet
TRIP050,2024-02-06 08:08:17,5897,audio_spike,low,0.0,0.22,0.22,Audio spike detected (63 dB). No sustained duration recorded.,Audio: conversation,62.5,0.0,conversation
TRIP050,2024-02-06 08:08:32,5912,audio_spike,low,0.0,0.24,0.24,Audio spike detected (64 dB). No sustained duration recorded.,Audio: conversation,63.7,0.0,conversation
TRIP050,2024-02-06 08:08:34,5914,audio_spike,low,0.0,0.09,0.09,Audio spike detected (51 dB). No sustained duration recorded.,Audio: quiet,51.3,0.0,quiet
TRIP050,2024-02-06 08:17:04,6424,audio_spike,low,0.0,0.25,0.25,Audio spike detected (64 dB). No sustained duration recorded.,Audio: conversation,64.1,0.0,conversation
TRIP050,2024-02-06 08:24:59,6899,audio_spike,low,0.0,0.35,0.35,Audio spike detected (69 dB). No sustained duration recorded.,Audio: conversation,68.9,0.0,conversation
TRIP050,2024-02-06 08:24:59,7010,audio_spike,low,0.0,0.35,0.35,Audio spike detected (69 dB). No sustained duration recorded.,Audio: conversation,68.2,0.0,conversation
TRIP050,2024-02-06 08:24:59,7258,audio_spike,low,0.0,0.35,0.35,Audio spike detected (69 dB). No sustained duration recorded.,Audio: conversation,70.0,0.0,conversation
TRIP050,2024-02-06 08:24:59,7406,audio_spike,low,0.0,0.35,0.35,Audio spike detected (69 dB). No sustained duration recorded.,Audio: conversation,71.2,0.0,conversation
TRIP050,2024-02-06 08:24:59,7530,audio_spike,low,0.0,0.35,0.35,Audio spike detected (69 dB). No sustained duration recorded.,Audio: conversation,69.9,0.0,conversation
TRIP050,2024-02-06 08:24:59,7781,audio_spike,low,0.0,0.35,0.35,Audio spike detected (69 dB). No sustained duration recorded.,Audio: conversation,69.5,0.0,conversation
